table_name_zh,table_name_en,序号,列名,中文名称,类型,空否,备注,说明解释,业务唯一性,表数据更新频率
公募基金份额变动,MF_SharesChange,4,StatPeriod,统计区间,varchar(20),,"统计区间(StatPeriod)与(CT_SystemConst)表中的DM字段关联，令LB = 1087 AND DM IN (3,6,12,993,995,996)，得到统计区间的具体描述：3-季度，6-半年，12-年度，993-截止时点，995-周，996-日。","1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,5,StartDate,起始日期,datetime,,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,6,EndDate,截止日期,datetime,,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,7,StartShares,期初份额(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,8,ApplyingShares,加:本期申购(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,9,RedeemShares,减:本期赎回(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,10,EndShares,期末份额(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,11,SharesChange,基金份额变化(申购赎回净额)(份),"decimal(18,4)",,基金份额变化（SharesChange）：即申购赎回净额，由“本期末基金份额-上期末基金份额”计算得到。,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,12,RateOfSharesChange,基金份额变化率(%),"decimal(18,6)",,基金份额变化率（RateOfSharesChange）=（本期末基金份额-上期末基金份额）/上期末基金份额*100%,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,13,FloatShares,流通份额(份),"decimal(18,4)",,流通份额（FloatShares）：当“统计区间（StatPeriod）”等于996-日，为交易所公布每日场内份额数据当“统计区间（StatPeriod）”不等于996-日，针对封闭式基金，等于基金总份额减去发起人持有份额。,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,14,DividendReinvestment,红利再投资(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,15,ShgiftIn,同系基金转入(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,16,ShiftOut,同系基金转出(份),"decimal(18,4)",,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,17,XGRQ,更新日期,datetime,否,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,18,JSID,JSID,bigint,否,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,19,IfCombine,是否合并披露,int,,是否合并披露（IfCombine），该字段固定以下常量：1-是； 0-否,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金份额变动,MF_SharesChange,最后修改日期: 2017-04-19,,,,,,"1.本表记录基金份额变动情况，包括期初份额，本期申购或赎回，期末份额等数据，份额变化的绝对值、变化率等数据。
2.历史数据：1998年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,EndDate,StatPeriod",交易所上市基金（如ETF、LOF）日更新，其他基金季更新
公募基金伞形系列关系,MF_UmbrellaFunds,1,ID,ID,bigint,否,,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,2,InnerCode,基金内部编码,int,否,基金内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到基金的交易代码、简称等。,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,3,CompanyCode,公司代码,int,否,公司代码（CompanyCode）：与“证券主表（SecuMain）”中的“公司代码（CompanyCode）”关联，得到基金公司的交易代码、简称等。,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,4,UmbrellaFund,伞形系列名称,varchar(200),否,,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,5,UmbrellaFundCode,伞形代码,int,否,伞形代码(UmbrellaFundCode)与(CT_SystemConst)表中的DM字段关联，令LB = 1418，得到伞形代码的具体描述：1101-招商安泰系列，1201-国泰金龙系列，1301-鹏华普天系列，1401-嘉实理财通系列，1501-银河银联系列，1601-融通通利系列，1701-泰达荷银系列，1801-华宝兴业宝康系列，1901-景顺长城...,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,6,XGRQ,更新时间,datetime,否,,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,7,JSID,JSID,bigint,否,,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金伞形系列关系,MF_UmbrellaFunds,最后修改日期: 2017-04-19,,,,,,"1.本表记录了基金之间的伞形关系，包括招商安泰系列、国泰金龙系列、鹏华普天系列、银河银联系列等。
2.历史数据：1998年3月起-至今。
3.信息来源：基金公司官网披露的产品说明书。","InnerCode,UmbrellaFundCode",不定时更新
公募基金债券组合明细,MF_BondPortifolioDetail,1,ID,ID,bigint,否,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,2,InnerCode,基金内部编码,int,否,基金内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到基金的交易代码、简称等。,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,3,InfoPublDate,信息发布日期,datetime,,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,4,ReportDate,报告期,datetime,否,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,5,SerialNumber,序号,int,否,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,6,BondCode,债券代码,int,,债券代码（BondCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得债券的交易代码、简称等。,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,7,HoldVolume,持有数量(张),"decimal(18,4)",,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,8,MarketValue,市值(元),"decimal(19,4)",,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,9,RatioInNV,占资产净值比例,"decimal(18,6)",,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,10,IfInConvertibleTerm,报告期末是否处于转股期,tinyint,否,报告期末是否处于转股期（IfInConvertibleTerm），该字段固定以下常量：1-处于转股期的可转换债券；0-重仓债券投资明细（排名包含转股期可转债）,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,11,XGRQ,更新日期,datetime,否,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,12,JSID,JSID,bigint,否,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合明细,MF_BondPortifolioDetail,最后修改日期: 2017-04-19,,,,,,"1.本表记录基金债券组合中重仓的债券及处于转股期的可转换债券明细，包括债券代码、持有数量、持有市值、市值占净资产的比例等数据。
2.历史数据：2000年12月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondCode,IfInConvertibleTerm",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,1,ID,ID,bigint,否,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,2,InnerCode,基金内部编码,int,否,基金内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到基金的交易代码、简称等。,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,3,InfoPublDate,信息发布日期,datetime,,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,4,ReportDate,报告期,datetime,否,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,5,BondType,债券类型,varchar(50),否,债券类型（BondType）：包括国债、金融债、企业债、可转换债券、央行票据,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,6,MarketValue,市值(元),"decimal(19,4)",,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,7,RatioInNV,占资产净值比例,"decimal(18,6)",,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,8,RatioInBondPortfolio,占债券组合市值比例,"decimal(18,6)",,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,9,XGRQ,更新日期,datetime,否,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,10,JSID,JSID,bigint,否,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金债券组合结构,MF_BondPortifolioStru,最后修改日期: 2017-04-19,,,,,,"1.本表记录基金债券组合结构信息，包括国债、金融债、企业债、可转债、央行票据等各类券种占债券总体的比重。
2.历史数据：2000年3月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate,BondType",半年更新
公募基金净值变动,MF_NVChange,1,ID,ID,bigint,否,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,2,InnerCode,基金内部编码,int,否,基金内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到基金的交易代码、简称等。,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,3,ReportDate,报告期,datetime,否,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,4,NVAtBegin,期初基金净值(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,5,NetProfit,基金净收益(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,6,UnrealizedProfitChange,未实现估值增值变动数(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,7,NVChangeDueToOperating,经营活动产生的基金净值变动数(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,8,ApplyingMoney,基金申购款(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,9,RedemptionMoney,基金赎回款(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,10,NVChangeDueToUnitTrade,基金单位交易产生的基金净值变动数(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,11,DistributedProfit,本期向持有人分配收益(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,12,NVAtEnd,期末基金净值(元),"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,13,PriorYearProfitAdjust,以前年度损益调整,"decimal(19,4)",,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,14,XGRQ,更新日期,datetime,否,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,15,JSID,JSID,bigint,否,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金净值变动,MF_NVChange,最后修改日期: 2017-04-19,,,,,,"1.本表记录中报、年报中披露的基金基金净值、基金净收益、报告期内基金申购赎回、利益分配等情况。
2.历史数据：2001年6月起-至今。
3.数据来源：基金公司披露的定期报告。","InnerCode,ReportDate",半年更新
公募基金分红,MF_Dividend,最后修改日期:,,,,,,"1.本表记录基金单次分红信息，包括分红比例、登记日、除息日等信息，以及聚源根据相关数据计算的累计分红金额、累计分红次数等数据。
2.历史数据：1998年12月起-至今。
3.信息来源：基金公司官网披露的相关临时公告。",无,不定时更新
公募基金分红,MF_Dividend,最后修改日期: 2017-04-19,,,,,,"1.本表记录基金单次分红信息，包括分红比例、登记日、除息日等信息，以及聚源根据相关数据计算的累计分红金额、累计分红次数等数据。
2.历史数据：1998年12月起-至今。
3.信息来源：基金公司官网披露的相关临时公告。","InnerCode,EndDate",不定时更新
公募基金利润表_新会计准则,MF_IncomeStatementNew,1,ID,ID,bigint,否,,"1.包含依据2007年新会计准则披露的基金利润表数据；并跟据新旧会计准则的科目对应关系，收录了主要科目的历史对应数据。
2.收录同一基金在报告期末的两种财务报告，即未调整报表和调整后报表。若某个报告期的数据有多次调整，则该表展示最新调整数据；若某报告期暂未披露调整后数据，则已调整类别下的数据与调整前的数据一致。
3.带“##”的特殊项目为单个基金披露的非标准化的科目，对应的“特殊字段说明”字段将对其作出说明；带“##”的调整项目是为了让报表的各个小项借贷平衡而设置的，便于客户对报表的遗漏和差错进行判断。
4.该表中各财务科目下数据对应的货币单位均为人民币元。
5.历史数据：1998年12月起-至今。
6.信息来源：基金公司披露的定期报告。","InnerCode,EndDate,Mark",半年更新
公募基金利润表_新会计准则,MF_IncomeStatementNew,2,InfoPublDate,信息发布日期,datetime,,,"1.包含依据2007年新会计准则披露的基金利润表数据；并跟据新旧会计准则的科目对应关系，收录了主要科目的历史对应数据。
2.收录同一基金在报告期末的两种财务报告，即未调整报表和调整后报表。若某个报告期的数据有多次调整，则该表展示最新调整数据；若某报告期暂未披露调整后数据，则已调整类别下的数据与调整前的数据一致。
3.带“##”的特殊项目为单个基金披露的非标准化的科目，对应的“特殊字段说明”字段将对其作出说明；带“##”的调整项目是为了让报表的各个小项借贷平衡而设置的，便于客户对报表的遗漏和差错进行判断。
4.该表中各财务科目下数据对应的货币单位均为人民币元。
5.历史数据：1998年12月起-至今。
6.信息来源：基金公司披露的定期报告。","InnerCode,EndDate,Mark",半年更新
公募基金利润表_新会计准则,MF_IncomeStatementNew,3,InfoSource,信息来源,varchar(100),,,"1.包含依据2007年新会计准则披露的基金利润表数据；并跟据新旧会计准则的科目对应关系，收录了主要科目的历史对应数据。
2.收录同一基金在报告期末的两种财务报告，即未调整报表和调整后报表。若某个报告期的数据有多次调整，则该表展示最新调整数据；若某报告期暂未披露调整后数据，则已调整类别下的数据与调整前的数据一致。
3.带“##”的特殊项目为单个基金披露的非标准化的科目，对应的“特殊字段说明”字段将对其作出说明；带“##”的调整项目是为了让报表的各个小项借贷平衡而设置的，便于客户对报表的遗漏和差错进行判断。
4.该表中各财务科目下数据对应的货币单位均为人民币元。
5.历史数据：1998年12月起-至今。
6.信息来源：基金公司披露的定期报告。","InnerCode,EndDate,Mark",半年更新
